event_id,role_id,candidate_id,source,stage,event_age_days,profile_complete_pct,duplicate_candidate_flag,missing_rate_flag,location_mismatch_flag,skill_taxonomy_gap_flag,estimated_margin_value
EVT01284,REQ032,CAND01284,Talent pool,screened,62,0.95,1,0,0,0,8439
EVT01285,REQ032,CAND01285,Recruiter outreach,applied,23,0.76,0,0,0,0,14906
EVT01286,REQ032,CAND01286,LinkedIn,applied,64,0.66,0,0,0,0,5655
EVT01287,REQ032,CAND01287,Talent pool,qualified,75,0.84,0,0,0,0,12557
EVT01288,REQ032,CAND01288,Talent pool,applied,37,0.81,0,1,0,0,14674
EVT01289,REQ032,CAND01289,LinkedIn,qualified,53,0.97,1,0,0,1,12499
EVT01290,REQ032,CAND01290,Recruiter outreach,screened,4,0.92,0,0,0,0,13398
EVT01291,REQ032,CAND01291,LinkedIn,interview,57,0.68,0,0,1,0,3509
EVT01292,REQ033,CAND01292,Referral,applied,0,0.79,0,0,0,0,11880
EVT01293,REQ033,CAND01293,Talent pool,submitted,6,0.8,0,0,0,0,9648
EVT01294,REQ033,CAND01294,Referral,applied,17,0.86,0,0,0,0,3048
EVT01295,REQ033,CAND01295,Referral,screened,23,0.89,0,0,1,0,4944
EVT01296,REQ033,CAND01296,Talent pool,screened,3,0.9,0,0,0,0,6408
EVT01297,REQ033,CAND01297,Job board,qualified,27,0.97,0,1,0,0,5808
EVT01298,REQ033,CAND01298,Talent pool,applied,10,0.63,0,0,0,0,12288
EVT01299,REQ033,CAND01299,Job board,submitted,11,0.91,0,0,0,0,7200
EVT01300,REQ033,CAND01300,Recruiter outreach,applied,25,0.99,0,0,1,0,12288
EVT01301,REQ033,CAND01301,Referral,applied,15,1.0,0,0,0,0,12168
EVT01302,REQ033,CAND01302,Referral,screened,24,0.92,0,0,0,0,5472
EVT01303,REQ033,CAND01303,Job board,applied,23,0.68,0,0,0,0,10944
EVT01304,REQ033,CAND01304,Talent pool,offer,28,0.6,0,0,0,0,8424
EVT01305,REQ033,CAND01305,Job board,applied,23,0.93,1,0,0,0,6744
EVT01306,REQ033,CAND01306,Referral,interview,4,0.78,0,0,0,0,9672
EVT01307,REQ033,CAND01307,Talent pool,placed,10,0.68,0,0,1,0,9456
EVT01308,REQ033,CAND01308,LinkedIn,submitted,4,0.87,0,1,0,0,7536
EVT01309,REQ033,CAND01309,LinkedIn,placed,15,0.71,0,0,0,0,6552
EVT01310,REQ033,CAND01310,Referral,qualified,16,0.83,0,0,0,0,4104
EVT01311,REQ033,CAND01311,Referral,qualified,6,0.82,0,0,0,0,3840
EVT01312,REQ033,CAND01312,LinkedIn,applied,25,0.88,0,0,0,0,9960
EVT01313,REQ033,CAND01313,Job board,interview,1,0.71,0,0,0,0,8040
EVT01314,REQ033,CAND01314,LinkedIn,applied,0,0.62,0,0,0,0,8736
EVT01315,REQ033,CAND01315,Recruiter outreach,applied,28,0.91,0,0,0,0,3864
EVT01316,REQ033,CAND01316,LinkedIn,qualified,15,0.67,0,0,0,0,11568
EVT01317,REQ033,CAND01317,Talent pool,applied,21,0.8,0,0,0,0,6216
EVT01318,REQ033,CAND01318,Talent pool,screened,19,0.86,0,0,0,0,5232
EVT01319,REQ033,CAND01319,LinkedIn,submitted,8,0.68,0,0,0,0,4392
EVT01320,REQ033,CAND01320,LinkedIn,screened,23,0.69,0,1,0,0,4440
EVT01321,REQ033,CAND01321,Recruiter outreach,screened,7,1.0,0,0,0,0,12024
EVT01322,REQ033,CAND01322,Referral,applied,0,0.85,0,0,0,0,11688
EVT01323,REQ033,CAND01323,Talent pool,applied,20,0.91,0,0,0,0,7392
EVT01324,REQ033,CAND01324,Job board,qualified,20,0.64,0,0,0,0,7656
EVT01325,REQ033,CAND01325,Recruiter outreach,qualified,13,0.6,0,0,0,0,2904
EVT01326,REQ033,CAND01326,LinkedIn,qualified,6,0.75,0,0,0,0,6408
EVT01327,REQ033,CAND01327,LinkedIn,applied,18,0.77,0,1,0,0,6600
EVT01328,REQ033,CAND01328,Job board,screened,5,0.78,0,0,0,0,8256
EVT01329,REQ034,CAND01329,Talent pool,applied,41,0.97,0,0,0,0,6160
EVT01330,REQ034,CAND01330,LinkedIn,applied,19,0.89,0,0,0,0,4550
EVT01331,REQ034,CAND01331,Community event,applied,42,0.97,0,0,0,0,15190
EVT01332,REQ034,CAND01332,Recruiter outreach,screened,1,0.72,0,0,0,1,16555
EVT01333,REQ034,CAND01333,Job board,submitted,46,0.9,0,0,0,0,8680
EVT01334,REQ034,CAND01334,LinkedIn,screened,36,0.73,0,0,0,0,10990
EVT01335,REQ034,CAND01335,LinkedIn,qualified,15,0.8,0,1,0,0,13020
EVT01336,REQ034,CAND01336,Community event,applied,26,0.94,1,0,0,0,7840
EVT01337,REQ034,CAND01337,Job board,qualified,45,0.64,0,0,0,0,17395
EVT01338,REQ034,CAND01338,LinkedIn,applied,17,0.85,1,1,0,0,12250
EVT01339,REQ034,CAND01339,Referral,interview,38,0.81,0,0,1,0,15470
EVT01340,REQ034,CAND01340,LinkedIn,offer,46,0.58,0,0,0,0,12950
EVT01341,REQ034,CAND01341,LinkedIn,submitted,36,0.7,0,0,1,0,11830
EVT01342,REQ034,CAND01342,Recruiter outreach,screened,40,0.82,0,0,0,0,16135
EVT01343,REQ034,CAND01343,LinkedIn,applied,13,0.66,0,0,0,0,9485
EVT01344,REQ034,CAND01344,Talent pool,qualified,13,0.73,0,0,0,0,17745
EVT01345,REQ034,CAND01345,LinkedIn,interview,30,0.74,0,0,1,0,7245
EVT01346,REQ034,CAND01346,Job board,qualified,13,0.61,0,0,1,0,11620
EVT01347,REQ034,CAND01347,LinkedIn,applied,43,0.8,0,0,0,0,14770
EVT01348,REQ034,CAND01348,Recruiter outreach,interview,34,0.86,0,0,0,0,8050
EVT01349,REQ034,CAND01349,Job board,offer,13,0.97,0,0,0,0,18025
EVT01350,REQ034,CAND01350,LinkedIn,submitted,37,0.63,0,0,0,1,16625
EVT01351,REQ034,CAND01351,Referral,applied,25,0.96,0,0,0,0,14595
EVT01352,REQ034,CAND01352,Recruiter outreach,screened,15,0.96,1,0,0,0,13300
EVT01353,REQ034,CAND01353,Job board,interview,5,0.69,0,0,1,0,10150
EVT01354,REQ034,CAND01354,Recruiter outreach,screened,50,0.67,1,0,0,0,15575
EVT01355,REQ034,CAND01355,LinkedIn,applied,48,0.72,0,0,0,1,7140
EVT01356,REQ034,CAND01356,Community event,screened,42,0.87,0,1,1,1,17150
EVT01357,REQ034,CAND01357,LinkedIn,applied,12,0.78,0,0,0,1,5950
EVT01358,REQ034,CAND01358,Recruiter outreach,qualified,1,0.88,0,1,0,0,10500
EVT01359,REQ034,CAND01359,Talent pool,qualified,10,0.62,0,0,0,0,6825
EVT01360,REQ034,CAND01360,Job board,screened,11,0.93,0,0,0,1,9345
EVT01361,REQ034,CAND01361,Talent pool,qualified,2,0.83,0,0,0,0,4235
EVT01362,REQ034,CAND01362,Recruiter outreach,screened,17,0.8,0,0,1,0,11445
EVT01363,REQ034,CAND01363,LinkedIn,qualified,23,0.86,0,0,0,0,10745
EVT01364,REQ034,CAND01364,LinkedIn,qualified,30,0.6,0,0,0,1,7910
EVT01365,REQ034,CAND01365,Job board,applied,49,0.84,0,0,0,0,15575
EVT01366,REQ034,CAND01366,Recruiter outreach,offer,7,0.94,0,0,1,0,8715
EVT01367,REQ034,CAND01367,LinkedIn,submitted,16,0.98,0,0,1,0,15715
EVT01368,REQ034,CAND01368,Recruiter outreach,applied,48,0.66,0,0,0,0,15785
EVT01369,REQ034,CAND01369,LinkedIn,applied,18,0.88,0,1,0,0,13545
EVT01370,REQ034,CAND01370,Talent pool,screened,26,0.9,0,0,0,0,6510
EVT01371,REQ034,CAND01371,Talent pool,qualified,5,0.77,0,0,0,0,4900
EVT01372,REQ034,CAND01372,LinkedIn,submitted,48,0.7,0,0,0,0,4935
EVT01373,REQ034,CAND01373,Talent pool,applied,12,0.98,0,0,0,0,17255
EVT01374,REQ034,CAND01374,Referral,applied,36,0.98,0,0,0,0,13685
EVT01375,REQ034,CAND01375,Recruiter outreach,qualified,32,0.8,0,0,0,0,9135
EVT01376,REQ034,CAND01376,Community event,qualified,2,0.7,0,0,1,0,15645
EVT01377,REQ034,CAND01377,Recruiter outreach,applied,22,0.66,0,0,0,0,13615
EVT01378,REQ034,CAND01378,LinkedIn,applied,6,0.62,0,0,0,0,16940
EVT01379,REQ034,CAND01379,Job board,screened,12,0.68,0,0,0,0,5810
EVT01380,REQ034,CAND01380,LinkedIn,screened,26,0.94,0,0,0,0,17150
EVT01381,REQ035,CAND01381,Recruiter outreach,offer,24,0.62,0,0,0,0,14288
EVT01382,REQ035,CAND01382,Talent pool,interview,13,0.92,0,0,1,0,5130
EVT01383,REQ035,CAND01383,LinkedIn,screened,0,0.68,0,0,0,0,11894
EVT01384,REQ035,CAND01384,Talent pool,qualified,26,0.97,0,0,0,0,16606
EVT01385,REQ035,CAND01385,Job board,screened,38,0.61,0,0,0,1,6954
EVT01386,REQ035,CAND01386,Talent pool,interview,33,0.78,0,0,0,0,5054
EVT01387,REQ035,CAND01387,Talent pool,screened,38,0.83,0,0,0,0,7410
EVT01388,REQ035,CAND01388,Job board,applied,44,0.89,0,0,1,0,18772
EVT01389,REQ035,CAND01389,Job board,applied,21,0.68,0,0,0,0,12236
EVT01390,REQ035,CAND01390,Community event,qualified,27,0.91,0,0,1,0,4902
EVT01391,REQ035,CAND01391,Recruiter outreach,offer,25,0.95,0,1,0,0,6270
EVT01392,REQ035,CAND01392,Talent pool,submitted,13,0.62,0,0,1,0,7942
EVT01393,REQ035,CAND01393,LinkedIn,submitted,27,0.82,0,1,0,0,13984
EVT01394,REQ035,CAND01394,Job board,screened,33,0.93,0,0,0,0,10184
EVT01395,REQ035,CAND01395,Referral,submitted,28,0.91,0,0,1,0,11210
EVT01396,REQ035,CAND01396,Job board,applied,2,0.67,0,0,0,0,17100
EVT01397,REQ035,CAND01397,Talent pool,qualified,38,0.93,1,0,0,0,14402
EVT01398,REQ035,CAND01398,Job board,qualified,1,0.88,0,0,0,0,13338
EVT01399,REQ035,CAND01399,Job board,placed,40,0.76,0,0,0,0,16682
EVT01400,REQ035,CAND01400,LinkedIn,screened,38,0.89,0,0,0,0,17708
EVT01401,REQ035,CAND01401,Community event,screened,23,0.82,0,0,0,0,16948
EVT01402,REQ035,CAND01402,LinkedIn,offer,19,0.82,0,0,1,0,8322
EVT01403,REQ035,CAND01403,Recruiter outreach,offer,9,0.91,0,0,0,0,12920
EVT01404,REQ035,CAND01404,Job board,qualified,30,0.65,0,0,0,0,16986
EVT01405,REQ035,CAND01405,Talent pool,applied,19,0.82,0,1,0,0,18620
EVT01406,REQ035,CAND01406,Job board,applied,33,0.64,0,0,0,0,15466
EVT01407,REQ036,CAND01407,Recruiter outreach,applied,7,0.99,0,1,0,0,12825
EVT01408,REQ036,CAND01408,Job board,screened,22,0.81,1,0,0,0,5265
EVT01409,REQ036,CAND01409,LinkedIn,qualified,4,0.97,0,0,0,0,6210
EVT01410,REQ036,CAND01410,Job board,applied,12,0.92,0,0,0,0,7560
EVT01411,REQ036,CAND01411,Community event,screened,34,0.64,0,0,0,0,11340
EVT01412,REQ036,CAND01412,LinkedIn,submitted,10,0.78,0,0,0,1,6318
EVT01413,REQ036,CAND01413,Talent pool,applied,3,0.63,0,0,0,0,13770
EVT01414,REQ036,CAND01414,LinkedIn,qualified,1,0.6,0,0,0,0,4131
EVT01415,REQ036,CAND01415,Referral,qualified,20,0.6,0,0,0,1,8856
EVT01416,REQ036,CAND01416,Recruiter outreach,submitted,9,0.6,0,0,0,0,8316
EVT01417,REQ036,CAND01417,LinkedIn,applied,10,0.6,1,0,0,0,9423
EVT01418,REQ036,CAND01418,Talent pool,interview,1,0.81,0,0,0,0,4509
EVT01419,REQ036,CAND01419,Job board,submitted,10,0.82,0,0,0,1,11556
EVT01420,REQ036,CAND01420,Talent pool,applied,12,0.66,1,0,0,0,9504
EVT01421,REQ036,CAND01421,Recruiter outreach,applied,22,0.96,0,0,0,0,8775
EVT01422,REQ036,CAND01422,Job board,applied,10,0.86,0,1,0,0,4320
EVT01423,REQ036,CAND01423,Referral,screened,20,0.64,0,0,0,0,10071
EVT01424,REQ036,CAND01424,Community event,screened,34,0.7,0,0,0,0,6885
EVT01425,REQ036,CAND01425,Talent pool,screened,18,0.79,0,0,0,0,4536
EVT01426,REQ036,CAND01426,LinkedIn,qualified,25,0.78,1,0,0,0,4725
EVT01427,REQ036,CAND01427,Recruiter outreach,interview,4,0.59,0,0,0,0,5454
EVT01428,REQ036,CAND01428,Recruiter outreach,screened,12,0.69,0,0,0,0,9018
EVT01429,REQ036,CAND01429,Job board,applied,14,0.9,0,0,0,0,6426
EVT01430,REQ036,CAND01430,Job board,interview,20,0.75,0,0,0,0,7911
EVT01431,REQ036,CAND01431,Talent pool,applied,27,0.75,0,1,0,0,4860
EVT01432,REQ036,CAND01432,Talent pool,qualified,9,0.94,0,0,0,0,3429
EVT01433,REQ036,CAND01433,Referral,qualified,22,0.72,0,0,0,0,5427
EVT01434,REQ036,CAND01434,Job board,applied,28,0.97,0,0,0,0,12717
EVT01435,REQ036,CAND01435,Job board,applied,8,0.72,0,0,0,0,8721
EVT01436,REQ036,CAND01436,Talent pool,offer,15,0.76,0,0,0,0,11637
EVT01437,REQ036,CAND01437,Talent pool,screened,21,0.92,0,0,0,0,11583
EVT01438,REQ036,CAND01438,LinkedIn,screened,16,0.79,0,0,0,0,7263
EVT01439,REQ036,CAND01439,LinkedIn,screened,4,0.85,0,0,0,0,7155
EVT01440,REQ036,CAND01440,Job board,qualified,28,0.62,0,0,0,1,5697
EVT01441,REQ036,CAND01441,Job board,applied,11,0.59,0,0,0,0,11745
EVT01442,REQ036,CAND01442,LinkedIn,qualified,29,0.79,0,0,0,0,10584
EVT01443,REQ036,CAND01443,Job board,qualified,9,0.93,0,0,0,0,5022
EVT01444,REQ036,CAND01444,Job board,qualified,33,0.58,0,0,0,0,12123
EVT01445,REQ036,CAND01445,Job board,applied,23,0.9,0,1,0,1,8613
EVT01446,REQ036,CAND01446,Job board,qualified,17,0.96,0,0,1,0,5670
EVT01447,REQ036,CAND01447,LinkedIn,submitted,25,0.66,0,0,0,0,8100
EVT01448,REQ036,CAND01448,Job board,submitted,17,0.91,0,0,0,0,6291
EVT01449,REQ036,CAND01449,LinkedIn,interview,10,0.69,0,0,0,0,12690
EVT01450,REQ036,CAND01450,LinkedIn,screened,21,0.74,0,0,0,0,11178
EVT01451,REQ036,CAND01451,Recruiter outreach,applied,23,0.62,0,0,0,0,10206
EVT01452,REQ036,CAND01452,Talent pool,applied,24,0.98,0,1,0,0,10962
EVT01453,REQ036,CAND01453,Job board,qualified,0,0.66,0,0,0,0,11907
EVT01454,REQ036,CAND01454,Recruiter outreach,screened,30,0.83,0,0,0,0,5508
EVT01455,REQ037,CAND01455,Recruiter outreach,applied,46,0.67,0,0,0,1,6648
EVT01456,REQ037,CAND01456,LinkedIn,applied,22,0.73,0,0,0,0,5496
EVT01457,REQ037,CAND01457,Job board,submitted,40,0.6,0,0,0,0,10488
EVT01458,REQ037,CAND01458,Recruiter outreach,applied,11,0.59,0,0,0,0,7224
EVT01459,REQ037,CAND01459,LinkedIn,applied,7,0.83,0,0,0,0,4488
EVT01460,REQ037,CAND01460,Referral,submitted,44,0.75,0,0,0,0,4560
EVT01461,REQ037,CAND01461,Job board,offer,64,0.75,0,0,0,0,12144
EVT01462,REQ037,CAND01462,Job board,qualified,43,0.99,0,0,0,0,11088
EVT01463,REQ037,CAND01463,Talent pool,applied,36,0.65,0,0,0,0,4440
EVT01464,REQ037,CAND01464,Job board,qualified,3,0.64,0,0,0,0,2952
EVT01465,REQ037,CAND01465,Referral,interview,29,0.61,0,0,0,0,5784
EVT01466,REQ037,CAND01466,Recruiter outreach,applied,8,0.67,0,0,0,0,6840
EVT01467,REQ037,CAND01467,Referral,qualified,12,0.7,0,0,0,0,6360
EVT01468,REQ037,CAND01468,Job board,interview,63,0.98,0,0,0,0,11352
EVT01469,REQ037,CAND01469,LinkedIn,placed,52,0.64,0,0,0,0,2952
EVT01470,REQ037,CAND01470,Recruiter outreach,applied,8,0.8,0,0,0,0,4992
EVT01471,REQ037,CAND01471,Recruiter outreach,screened,18,0.95,0,0,0,0,10800
EVT01472,REQ037,CAND01472,LinkedIn,applied,31,0.75,0,0,1,1,8880
EVT01473,REQ037,CAND01473,Talent pool,applied,66,0.88,0,1,0,0,11040
EVT01474,REQ037,CAND01474,Talent pool,qualified,46,0.82,0,0,0,0,6144
EVT01475,REQ037,CAND01475,LinkedIn,qualified,65,0.92,0,0,0,0,11088
EVT01476,REQ037,CAND01476,LinkedIn,submitted,23,0.88,0,0,0,1,4344
EVT01477,REQ037,CAND01477,LinkedIn,screened,27,0.97,0,0,0,0,10920
EVT01478,REQ037,CAND01478,LinkedIn,screened,27,0.89,0,1,0,0,4968
EVT01479,REQ037,CAND01479,Talent pool,offer,30,0.81,0,0,0,0,4632
EVT01480,REQ038,CAND01480,LinkedIn,interview,34,0.67,0,0,0,0,13736
EVT01481,REQ038,CAND01481,LinkedIn,offer,31,0.67,0,0,0,0,10914
EVT01482,REQ038,CAND01482,Recruiter outreach,applied,49,0.79,0,0,0,0,16524
EVT01483,REQ038,CAND01483,LinkedIn,submitted,11,0.82,0,0,0,0,11730
EVT01484,REQ038,CAND01484,Referral,applied,31,0.88,0,0,0,0,7786
EVT01485,REQ038,CAND01485,Recruiter outreach,qualified,15,0.63,0,0,0,0,4556
EVT01486,REQ038,CAND01486,Talent pool,submitted,55,0.6,0,0,0,0,7344
EVT01487,REQ038,CAND01487,Recruiter outreach,applied,56,0.78,0,0,0,0,12818
EVT01488,REQ038,CAND01488,Job board,qualified,23,0.86,0,0,0,0,10268
EVT01489,REQ038,CAND01489,Talent pool,applied,52,0.9,0,1,0,0,7582
EVT01490,REQ038,CAND01490,Community event,applied,50,0.82,0,0,0,0,5984
EVT01491,REQ038,CAND01491,LinkedIn,qualified,59,0.94,0,0,0,0,4454
EVT01492,REQ038,CAND01492,Talent pool,submitted,42,0.59,0,0,0,0,9350
EVT01493,REQ038,CAND01493,LinkedIn,applied,58,0.58,0,0,0,0,11288
EVT01494,REQ038,CAND01494,Referral,placed,25,0.6,0,0,0,0,6698
EVT01495,REQ038,CAND01495,Referral,submitted,26,0.78,0,0,0,0,15572
EVT01496,REQ038,CAND01496,Referral,applied,6,0.63,0,0,0,0,7208
EVT01497,REQ038,CAND01497,Job board,applied,33,0.9,1,0,0,0,8398
EVT01498,REQ038,CAND01498,Job board,applied,21,0.67,0,1,0,0,4284
EVT01499,REQ038,CAND01499,Job board,screened,48,0.91,0,0,0,0,7140
EVT01500,REQ038,CAND01500,LinkedIn,applied,21,0.94,0,0,0,0,14110
EVT01501,REQ038,CAND01501,Community event,screened,37,0.66,0,0,0,0,10438
EVT01502,REQ038,CAND01502,LinkedIn,placed,0,0.92,0,0,0,0,7786
EVT01503,REQ038,CAND01503,Job board,screened,49,0.62,0,0,0,0,11968
EVT01504,REQ038,CAND01504,LinkedIn,applied,19,0.9,0,0,0,0,6324
EVT01505,REQ038,CAND01505,Referral,applied,30,0.97,0,0,0,1,11424
EVT01506,REQ038,CAND01506,Job board,applied,39,0.61,0,0,0,0,16592
EVT01507,REQ038,CAND01507,Referral,submitted,55,0.7,0,0,0,0,15368
EVT01508,REQ038,CAND01508,Referral,offer,40,0.85,0,0,0,0,7922
EVT01509,REQ038,CAND01509,Recruiter outreach,screened,57,0.75,1,1,1,0,12716
EVT01510,REQ038,CAND01510,Talent pool,screened,23,0.77,0,0,0,0,15844
EVT01511,REQ039,CAND01511,LinkedIn,placed,6,0.64,0,0,0,0,6944
EVT01512,REQ039,CAND01512,Referral,qualified,7,0.6,1,1,0,0,3724
EVT01513,REQ039,CAND01513,Talent pool,submitted,5,0.79,0,0,0,0,9408
EVT01514,REQ039,CAND01514,Job board,qualified,9,0.83,0,0,0,0,13664
EVT01515,REQ039,CAND01515,LinkedIn,applied,6,0.68,0,0,0,0,9968
EVT01516,REQ039,CAND01516,LinkedIn,screened,17,0.79,0,0,0,0,6216
EVT01517,REQ039,CAND01517,LinkedIn,submitted,34,0.94,0,1,0,0,13048
EVT01518,REQ039,CAND01518,Job board,qualified,0,0.72,0,0,1,0,12964
EVT01519,REQ039,CAND01519,Talent pool,submitted,16,0.93,0,0,0,0,8988
EVT01520,REQ039,CAND01520,LinkedIn,qualified,30,0.59,0,1,0,0,4172
EVT01521,REQ039,CAND01521,Job board,placed,48,0.61,0,0,0,0,5012
EVT01522,REQ039,CAND01522,Job board,applied,41,0.69,0,0,0,1,6720
EVT01523,REQ039,CAND01523,Recruiter outreach,screened,40,0.87,0,0,0,0,11564
EVT01524,REQ039,CAND01524,LinkedIn,applied,39,0.84,0,1,0,1,3892
EVT01525,REQ039,CAND01525,LinkedIn,submitted,38,0.8,0,0,0,0,10416
EVT01526,REQ039,CAND01526,Talent pool,screened,24,0.83,0,0,0,0,14084
EVT01527,REQ039,CAND01527,Job board,applied,3,0.78,0,0,0,0,11536
EVT01528,REQ039,CAND01528,LinkedIn,applied,32,0.86,0,0,0,0,11872
EVT01529,REQ039,CAND01529,Job board,applied,16,0.65,0,0,0,1,9520
EVT01530,REQ039,CAND01530,Community event,submitted,34,0.93,0,0,0,0,4872
EVT01531,REQ039,CAND01531,Referral,applied,40,0.69,0,0,1,0,11172
EVT01532,REQ039,CAND01532,Talent pool,offer,38,0.79,0,0,0,0,14532
EVT01533,REQ039,CAND01533,Recruiter outreach,screened,34,0.79,0,0,0,1,11760
EVT01534,REQ039,CAND01534,Recruiter outreach,offer,25,0.96,0,0,0,0,7700
EVT01535,REQ039,CAND01535,LinkedIn,qualified,47,0.97,0,0,0,0,11536
EVT01536,REQ039,CAND01536,Community event,placed,1,0.69,0,0,0,1,4004
EVT01537,REQ039,CAND01537,LinkedIn,qualified,36,0.62,0,0,0,0,11872
EVT01538,REQ039,CAND01538,Talent pool,qualified,37,0.69,0,0,0,0,5712
EVT01539,REQ039,CAND01539,Job board,screened,42,0.97,0,0,0,0,10192
EVT01540,REQ039,CAND01540,Referral,screened,50,0.62,1,0,0,0,11676
EVT01541,REQ039,CAND01541,LinkedIn,qualified,18,0.86,1,0,0,0,13244
EVT01542,REQ039,CAND01542,LinkedIn,screened,42,0.86,0,0,0,0,9044
EVT01543,REQ039,CAND01543,Talent pool,applied,39,0.74,0,0,0,0,11172
EVT01544,REQ039,CAND01544,LinkedIn,applied,4,0.77,0,1,0,0,5544
EVT01545,REQ039,CAND01545,Referral,screened,40,0.75,0,0,0,0,11116
EVT01546,REQ039,CAND01546,Referral,screened,25,0.8,0,0,0,0,10528
EVT01547,REQ039,CAND01547,Referral,applied,48,0.8,0,0,0,0,11984
EVT01548,REQ039,CAND01548,Job board,screened,7,0.83,0,1,0,0,14196
EVT01549,REQ039,CAND01549,LinkedIn,placed,13,0.88,0,0,0,0,4900
EVT01550,REQ039,CAND01550,Job board,applied,16,0.71,0,1,0,0,10668
EVT01551,REQ039,CAND01551,LinkedIn,applied,17,0.9,0,1,0,0,10444
EVT01552,REQ039,CAND01552,LinkedIn,applied,18,0.69,0,0,1,0,11480
EVT01553,REQ039,CAND01553,Recruiter outreach,qualified,4,0.9,0,0,0,0,5152
EVT01554,REQ039,CAND01554,Job board,screened,46,0.58,0,0,0,0,9100
EVT01555,REQ039,CAND01555,Job board,qualified,6,0.91,0,0,0,0,8036
EVT01556,REQ039,CAND01556,Recruiter outreach,screened,34,0.84,0,0,0,0,6916
EVT01557,REQ039,CAND01557,Job board,screened,36,0.71,0,0,0,0,4648
EVT01558,REQ039,CAND01558,Job board,qualified,8,0.88,0,0,0,0,13076
EVT01559,REQ040,CAND01559,Talent pool,applied,44,0.6,0,0,0,0,5162
EVT01560,REQ040,CAND01560,Referral,applied,35,0.92,0,1,0,0,6554
EVT01561,REQ040,CAND01561,LinkedIn,qualified,20,0.74,0,0,0,0,4292
EVT01562,REQ040,CAND01562,Referral,qualified,19,0.8,1,0,0,0,12093
EVT01563,REQ040,CAND01563,Referral,applied,35,0.84,0,0,0,0,9860
EVT01564,REQ040,CAND01564,Referral,qualified,19,0.71,0,0,1,0,8874
EVT01565,REQ040,CAND01565,Job board,qualified,20,0.99,0,1,0,0,6322
EVT01566,REQ040,CAND01566,Recruiter outreach,submitted,25,0.95,1,0,0,0,5394
EVT01567,REQ040,CAND01567,LinkedIn,interview,21,0.83,0,0,0,0,8613
EVT01568,REQ040,CAND01568,Referral,applied,11,0.64,0,0,0,0,6148
EVT01569,REQ040,CAND01569,Talent pool,offer,25,0.64,0,0,0,0,8149
EVT01570,REQ040,CAND01570,Job board,screened,23,0.96,0,0,0,1,10933
EVT01571,REQ040,CAND01571,LinkedIn,submitted,34,0.59,0,0,0,1,10498
EVT01572,REQ040,CAND01572,Community event,screened,5,0.65,0,0,0,0,12296
EVT01573,REQ040,CAND01573,LinkedIn,interview,8,1.0,0,0,0,0,9541
EVT01574,REQ040,CAND01574,Recruiter outreach,submitted,10,0.6,0,0,0,0,11310
EVT01575,REQ040,CAND01575,Talent pool,applied,24,0.94,0,0,0,0,11368
EVT01576,REQ040,CAND01576,Job board,applied,32,0.65,0,0,0,0,5365
EVT01577,REQ040,CAND01577,Job board,applied,17,0.6,0,0,0,0,13514
EVT01578,REQ040,CAND01578,LinkedIn,offer,12,0.94,0,0,0,0,4611
EVT01579,REQ040,CAND01579,Recruiter outreach,applied,39,0.9,0,0,0,0,14326
EVT01580,REQ040,CAND01580,Talent pool,placed,25,0.9,0,0,0,0,7076
EVT01581,REQ040,CAND01581,Talent pool,screened,35,0.81,0,0,0,0,13630
EVT01582,REQ040,CAND01582,Referral,applied,4,0.83,0,0,0,1,9222
EVT01583,REQ040,CAND01583,Recruiter outreach,offer,14,0.72,0,0,0,0,11571
EVT01584,REQ040,CAND01584,LinkedIn,qualified,0,0.6,0,0,0,0,13862
EVT01585,REQ040,CAND01585,Talent pool,submitted,18,0.8,0,0,0,0,4466
EVT01586,REQ040,CAND01586,LinkedIn,submitted,16,0.69,0,0,0,0,4263
EVT01587,REQ040,CAND01587,LinkedIn,submitted,13,0.77,0,0,0,0,11658
EVT01588,REQ041,CAND01588,Talent pool,applied,76,0.63,0,0,0,0,11426
EVT01589,REQ041,CAND01589,Job board,qualified,72,0.82,0,0,0,0,12180
EVT01590,REQ041,CAND01590,Talent pool,qualified,40,0.78,0,0,0,0,13891
EVT01591,REQ041,CAND01591,Job board,applied,4,0.92,0,0,0,0,14297
EVT01592,REQ041,CAND01592,Job board,placed,26,0.93,0,0,0,0,13108
EVT01593,REQ041,CAND01593,Job board,applied,14,0.99,0,0,0,0,13253
EVT01594,REQ041,CAND01594,Referral,screened,22,0.8,0,0,0,0,11107
EVT01595,REQ041,CAND01595,Talent pool,interview,14,0.59,0,0,0,1,6873
EVT01596,REQ041,CAND01596,Referral,applied,5,0.96,0,0,0,0,11020
EVT01597,REQ041,CAND01597,Job board,submitted,15,0.58,0,0,0,0,4698
EVT01598,REQ041,CAND01598,LinkedIn,submitted,70,0.7,0,0,1,0,8207
EVT01599,REQ041,CAND01599,Talent pool,screened,53,0.91,0,0,1,0,14848
EVT01600,REQ041,CAND01600,Talent pool,interview,12,0.59,0,0,0,0,6409
EVT01601,REQ041,CAND01601,Community event,submitted,35,0.98,0,0,0,1,14500
EVT01602,REQ041,CAND01602,Job board,screened,49,0.76,0,1,0,0,4843
EVT01603,REQ041,CAND01603,Recruiter outreach,applied,28,0.99,0,0,0,0,3480
EVT01604,REQ041,CAND01604,Job board,submitted,79,0.78,0,0,0,0,11223
